t,amount,length,area,id_relation,Pays
2025-10-31T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-01T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-02T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-03T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-04T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-05T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-06T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-07T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-08T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-09T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-10T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-11T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-12T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-13T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-14T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2025-11-15T00:00:00.000Z,18098,0,0,/boundary/195267,Angola
2024-01-01T00:00:00.000Z,26,0,0,/boundary/536900,Antigua and Barbuda
2024-02-01T00:00:00.000Z,26,0,0,/boundary/536900,Antigua and Barbuda
2024-03-01T00:00:00.000Z,26,0,0,/boundary/536900,Antigua and Barbuda
2024-04-01T00:00:00.000Z,26,0,0,/boundary/536900,Antigua and Barbuda
2024-05-01T00:00:00.000Z,26,0,0,/boundary/536900,Antigua and Barbuda
2024-06-01T00:00:00.000Z,86,0,0,/boundary/536900,Antigua and Barbuda
2024-07-01T00:00:00.000Z,86,0,0,/boundary/536900,Antigua and Barbuda
2024-08-01T00:00:00.000Z,86,0,0,/boundary/536900,Antigua and Barbuda
2024-09-01T00:00:00.000Z,86,0,0,/boundary/536900,Antigua and Barbuda
2024-10-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2024-11-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2024-12-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-01-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-02-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-03-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-04-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-05-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-06-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-07-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-08-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-09-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-02T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-03T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-04T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-05T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-06T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-07T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-08T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-09T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-10T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-11T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-12T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-13T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-14T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-15T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-16T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-17T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-18T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-19T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-20T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-21T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-22T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-23T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-24T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-25T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-26T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-27T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-28T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-29T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-30T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-10-31T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-01T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-02T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-03T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-04T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-05T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-06T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-07T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-08T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-09T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-10T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-11T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-12T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-13T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-14T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2025-11-15T00:00:00.000Z,204,0,0,/boundary/536900,Antigua and Barbuda
2024-01-01T00:00:00.000Z,244500,0,0,/boundary/286393,Argentina
2024-02-01T00:00:00.000Z,244764,0,0,/boundary/286393,Argentina
2024-03-01T00:00:00.000Z,245135,0,0,/boundary/286393,Argentina
2024-04-01T00:00:00.000Z,246951,0,0,/boundary/286393,Argentina
2024-05-01T00:00:00.000Z,248704,0,0,/boundary/286393,Argentina
2024-06-01T00:00:00.000Z,249219,0,0,/boundary/286393,Argentina
2024-07-01T00:00:00.000Z,250264,0,0,/boundary/286393,Argentina
2024-08-01T00:00:00.000Z,251254,0,0,/boundary/286393,Argentina
2024-09-01T00:00:00.000Z,251531,0,0,/boundary/286393,Argentina
2024-10-01T00:00:00.000Z,251836,0,0,/boundary/286393,Argentina
2024-11-01T00:00:00.000Z,253464,0,0,/boundary/286393,Argentina
2024-12-01T00:00:00.000Z,253841,0,0,/boundary/286393,Argentina
2025-01-01T00:00:00.000Z,254581,0,0,/boundary/286393,Argentina
2025-02-01T00:00:00.000Z,255706,0,0,/boundary/286393,Argentina
2025-03-01T00:00:00.000Z,256469,0,0,/boundary/286393,Argentina
2025-04-01T00:00:00.000Z,256892,0,0,/boundary/286393,Argentina
2025-05-01T00:00:00.000Z,258178,0,0,/boundary/286393,Argentina
2025-06-01T00:00:00.000Z,258294,0,0,/boundary/286393,Argentina
2025-07-01T00:00:00.000Z,258357,0,0,/boundary/286393,Argentina
2025-08-01T00:00:00.000Z,258607,0,0,/boundary/286393,Argentina
2025-09-01T00:00:00.000Z,260672,0,0,/boundary/286393,Argentina
2025-10-01T00:00:00.000Z,261859,0,0,/boundary/286393,Argentina
2025-10-02T00:00:00.000Z,262111,0,0,/boundary/286393,Argentina
2025-10-03T00:00:00.000Z,262111,0,0,/boundary/286393,Argentina
2025-10-04T00:00:00.000Z,262340,0,0,/boundary/286393,Argentina
2025-10-05T00:00:00.000Z,262341,0,0,/boundary/286393,Argentina
2025-10-06T00:00:00.000Z,262348,0,0,/boundary/286393,Argentina
2025-10-07T00:00:00.000Z,262407,0,0,/boundary/286393,Argentina
2025-10-08T00:00:00.000Z,262407,0,0,/boundary/286393,Argentina
2025-10-09T00:00:00.000Z,262407,0,0,/boundary/286393,Argentina
2025-10-10T00:00:00.000Z,262994,0,0,/boundary/286393,Argentina
2025-10-11T00:00:00.000Z,263676,0,0,/boundary/286393,Argentina
2025-10-12T00:00:00.000Z,263821,0,0,/boundary/286393,Argentina
2025-10-13T00:00:00.000Z,263874,0,0,/boundary/286393,Argentina
2025-10-14T00:00:00.000Z,263959,0,0,/boundary/286393,Argentina
2025-10-15T00:00:00.000Z,263959,0,0,/boundary/286393,Argentina
2025-10-16T00:00:00.000Z,263959,0,0,/boundary/286393,Argentina
2025-10-17T00:00:00.000Z,263959,0,0,/boundary/286393,Argentina
2025-10-18T00:00:00.000Z,263960,0,0,/boundary/286393,Argentina
2025-10-19T00:00:00.000Z,263960,0,0,/boundary/286393,Argentina
2025-10-20T00:00:00.000Z,263960,0,0,/boundary/286393,Argentina
2025-10-21T00:00:00.000Z,263960,0,0,/boundary/286393,Argentina
2025-10-22T00:00:00.000Z,263960,0,0,/boundary/286393,Argentina
2025-10-23T00:00:00.000Z,263967,0,0,/boundary/286393,Argentina
2025-10-24T00:00:00.000Z,263967,0,0,/boundary/286393,Argentina
2025-10-25T00:00:00.000Z,263967,0,0,/boundary/286393,Argentina
2025-10-26T00:00:00.000Z,263972,0,0,/boundary/286393,Argentina
2025-10-27T00:00:00.000Z,263987,0,0,/boundary/286393,Argentina
2025-10-28T00:00:00.000Z,263987,0,0,/boundary/286393,Argentina
2025-10-29T00:00:00.000Z,263987,0,0,/boundary/286393,Argentina
2025-10-30T00:00:00.000Z,263987,0,0,/boundary/286393,Argentina
2025-10-31T00:00:00.000Z,263988,0,0,/boundary/286393,Argentina
2025-11-01T00:00:00.000Z,263990,0,0,/boundary/286393,Argentina
2025-11-02T00:00:00.000Z,264257,0,0,/boundary/286393,Argentina
2025-11-03T00:00:00.000Z,264257,0,0,/boundary/286393,Argentina
2025-11-04T00:00:00.000Z,264257,0,0,/boundary/286393,Argentina
2025-11-05T00:00:00.000Z,264285,0,0,/boundary/286393,Argentina
2025-11-06T00:00:00.000Z,264285,0,0,/boundary/286393,Argentina
2025-11-07T00:00:00.000Z,264285,0,0,/boundary/286393,Argentina
2025-11-08T00:00:00.000Z,264285,0,0,/boundary/286393,Argentina
2025-11-09T00:00:00.000Z,264289,0,0,/boundary/286393,Argentina
2025-11-10T00:00:00.000Z,264289,0,0,/boundary/286393,Argentina
2025-11-11T00:00:00.000Z,264290,0,0,/boundary/286393,Argentina
2025-11-12T00:00:00.000Z,264290,0,0,/boundary/286393,Argentina
2025-11-13T00:00:00.000Z,264290,0,0,/boundary/286393,Argentina
2025-11-14T00:00:00.000Z,264290,0,0,/boundary/286393,Argentina
2025-11-15T00:00:00.000Z,264290,0,0,/boundary/286393,Argentina
2024-01-01T00:00:00.000Z,23939,0,0,/boundary/364066,Armenia
2024-02-01T00:00:00.000Z,23940,0,0,/boundary/364066,Armenia
2024-03-01T00:00:00.000Z,23964,0,0,/boundary/364066,Armenia
2024-04-01T00:00:00.000Z,23997,0,0,/boundary/364066,Armenia
2024-05-01T00:00:00.000Z,24046,0,0,/boundary/364066,Armenia
2024-06-01T00:00:00.000Z,24055,0,0,/boundary/364066,Armenia
2024-07-01T00:00:00.000Z,24239,0,0,/boundary/364066,Armenia
2024-08-01T00:00:00.000Z,24239,0,0,/boundary/364066,Armenia
2024-09-01T00:00:00.000Z,24247,0,0,/boundary/364066,Armenia
2024-10-01T00:00:00.000Z,24247,0,0,/boundary/364066,Armenia
2024-11-01T00:00:00.000Z,24247,0,0,/boundary/364066,Armenia
2024-12-01T00:00:00.000Z,24254,0,0,/boundary/364066,Armenia
2025-01-01T00:00:00.000Z,24256,0,0,/boundary/364066,Armenia
2025-02-01T00:00:00.000Z,24258,0,0,/boundary/364066,Armenia
2025-03-01T00:00:00.000Z,24258,0,0,/boundary/364066,Armenia
2025-04-01T00:00:00.000Z,24262,0,0,/boundary/364066,Armenia
2025-05-01T00:00:00.000Z,24320,0,0,/boundary/364066,Armenia
2025-06-01T00:00:00.000Z,24320,0,0,/boundary/364066,Armenia
2025-07-01T00:00:00.000Z,24321,0,0,/boundary/364066,Armenia
2025-08-01T00:00:00.000Z,24352,0,0,/boundary/364066,Armenia
2025-09-01T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-01T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-02T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-03T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-04T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-05T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-06T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-07T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-08T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-09T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-10T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-11T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-12T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-13T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-14T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-15T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-16T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-17T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-18T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-19T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-20T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-21T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-22T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-23T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-24T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-25T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-26T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-27T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-28T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-29T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-30T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-10-31T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-01T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-02T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-03T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-04T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-05T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-06T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-07T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-08T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-09T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-10T00:00:00.000Z,24358,0,0,/boundary/364066,Armenia
2025-11-11T00:00:00.000Z,24362,0,0,/boundary/364066,Armenia
2025-11-12T00:00:00.000Z,24362,0,0,/boundary/364066,Armenia
2025-11-13T00:00:00.000Z,24362,0,0,/boundary/364066,Armenia
2025-11-14T00:00:00.000Z,24363,0,0,/boundary/364066,Armenia
2025-11-15T00:00:00.000Z,24363,0,0,/boundary/364066,Armenia
2024-01-01T00:00:00.000Z,423154,0,0,/boundary/80500,Australia
2024-02-01T00:00:00.000Z,426419,0,0,/boundary/80500,Australia
2024-03-01T00:00:00.000Z,427420,0,0,/boundary/80500,Australia
2024-04-01T00:00:00.000Z,428083,0,0,/boundary/80500,Australia
2024-05-01T00:00:00.000Z,435220,0,0,/boundary/80500,Australia
2024-06-01T00:00:00.000Z,454442,0,0,/boundary/80500,Australia
2024-07-01T00:00:00.000Z,490733,0,0,/boundary/80500,Australia
2024-08-01T00:00:00.000Z,516165,0,0,/boundary/80500,Australia
2024-09-01T00:00:00.000Z,522938,0,0,/boundary/80500,Australia
2024-10-01T00:00:00.000Z,531243,0,0,/boundary/80500,Australia
2024-11-01T00:00:00.000Z,534769,0,0,/boundary/80500,Australia
2024-12-01T00:00:00.000Z,541923,0,0,/boundary/80500,Australia
2025-01-01T00:00:00.000Z,552227,0,0,/boundary/80500,Australia
2025-02-01T00:00:00.000Z,563597,0,0,/boundary/80500,Australia
2025-03-01T00:00:00.000Z,573197,0,0,/boundary/80500,Australia
2025-04-01T00:00:00.000Z,591607,0,0,/boundary/80500,Australia
2025-05-01T00:00:00.000Z,602087,0,0,/boundary/80500,Australia
2025-06-01T00:00:00.000Z,608066,0,0,/boundary/80500,Australia
2025-07-01T00:00:00.000Z,611749,0,0,/boundary/80500,Australia
2025-08-01T00:00:00.000Z,614348,0,0,/boundary/80500,Australia
2025-09-01T00:00:00.000Z,615487,0,0,/boundary/80500,Australia
2025-10-01T00:00:00.000Z,619170,0,0,/boundary/80500,Australia
2025-10-02T00:00:00.000Z,619288,0,0,/boundary/80500,Australia
2025-10-03T00:00:00.000Z,619575,0,0,/boundary/80500,Australia
2025-10-04T00:00:00.000Z,619575,0,0,/boundary/80500,Australia
2025-10-05T00:00:00.000Z,619576,0,0,/boundary/80500,Australia
2025-10-06T00:00:00.000Z,619582,0,0,/boundary/80500,Australia
2025-10-07T00:00:00.000Z,619582,0,0,/boundary/80500,Australia
2025-10-08T00:00:00.000Z,619608,0,0,/boundary/80500,Australia
2025-10-09T00:00:00.000Z,619904,0,0,/boundary/80500,Australia
2025-10-10T00:00:00.000Z,620159,0,0,/boundary/80500,Australia
2025-10-11T00:00:00.000Z,620168,0,0,/boundary/80500,Australia
2025-10-12T00:00:00.000Z,620199,0,0,/boundary/80500,Australia
2025-10-13T00:00:00.000Z,620199,0,0,/boundary/80500,Australia
2025-10-14T00:00:00.000Z,620264,0,0,/boundary/80500,Australia
2025-10-15T00:00:00.000Z,620315,0,0,/boundary/80500,Australia
2025-10-16T00:00:00.000Z,620350,0,0,/boundary/80500,Australia
2025-10-17T00:00:00.000Z,620350,0,0,/boundary/80500,Australia
2025-10-18T00:00:00.000Z,620351,0,0,/boundary/80500,Australia
2025-10-19T00:00:00.000Z,620355,0,0,/boundary/80500,Australia
2025-10-20T00:00:00.000Z,620402,0,0,/boundary/80500,Australia
2025-10-21T00:00:00.000Z,620406,0,0,/boundary/80500,Australia
2025-10-22T00:00:00.000Z,620416,0,0,/boundary/80500,Australia
2025-10-23T00:00:00.000Z,620418,0,0,/boundary/80500,Australia
2025-10-24T00:00:00.000Z,620458,0,0,/boundary/80500,Australia
2025-10-25T00:00:00.000Z,620499,0,0,/boundary/80500,Australia
2025-10-26T00:00:00.000Z,620522,0,0,/boundary/80500,Australia
2025-10-27T00:00:00.000Z,620542,0,0,/boundary/80500,Australia
2025-10-28T00:00:00.000Z,620610,0,0,/boundary/80500,Australia
2025-10-29T00:00:00.000Z,620695,0,0,/boundary/80500,Australia
2025-10-30T00:00:00.000Z,620781,0,0,/boundary/80500,Australia
2025-10-31T00:00:00.000Z,620799,0,0,/boundary/80500,Australia
2025-11-01T00:00:00.000Z,620944,0,0,/boundary/80500,Australia
2025-11-02T00:00:00.000Z,621045,0,0,/boundary/80500,Australia
2025-11-03T00:00:00.000Z,621045,0,0,/boundary/80500,Australia
2025-11-04T00:00:00.000Z,621050,0,0,/boundary/80500,Australia
2025-11-05T00:00:00.000Z,621054,0,0,/boundary/80500,Australia
2025-11-06T00:00:00.000Z,621080,0,0,/boundary/80500,Australia
2025-11-07T00:00:00.000Z,621679,0,0,/boundary/80500,Australia
2025-11-08T00:00:00.000Z,621696,0,0,/boundary/80500,Australia
2025-11-09T00:00:00.000Z,621698,0,0,/boundary/80500,Australia
2025-11-10T00:00:00.000Z,621699,0,0,/boundary/80500,Australia
2025-11-11T00:00:00.000Z,621707,0,0,/boundary/80500,Australia
2025-11-12T00:00:00.000Z,621716,0,0,/boundary/80500,Australia
2025-11-13T00:00:00.000Z,621874,0,0,/boundary/80500,Australia
2025-11-14T00:00:00.000Z,621954,0,0,/boundary/80500,Australia
2025-11-15T00:00:00.000Z,621954,0,0,/boundary/80500,Australia
2024-01-01T00:00:00.000Z,325167,0,0,/boundary/16239,Austria
2024-02-01T00:00:00.000Z,325575,0,0,/boundary/16239,Austria
2024-03-01T00:00:00.000Z,326418,0,0,/boundary/16239,Austria
2024-04-01T00:00:00.000Z,327147,0,0,/boundary/16239,Austria
2024-05-01T00:00:00.000Z,327953,0,0,/boundary/16239,Austria
2024-06-01T00:00:00.000Z,328144,0,0,/boundary/16239,Austria
2024-07-01T00:00:00.000Z,328290,0,0,/boundary/16239,Austria
2024-08-01T00:00:00.000Z,328579,0,0,/boundary/16239,Austria
2024-09-01T00:00:00.000Z,328822,0,0,/boundary/16239,Austria
2024-10-01T00:00:00.000Z,330423,0,0,/boundary/16239,Austria
2024-11-01T00:00:00.000Z,333027,0,0,/boundary/16239,Austria
2024-12-01T00:00:00.000Z,336294,0,0,/boundary/16239,Austria
2025-01-01T00:00:00.000Z,338607,0,0,/boundary/16239,Austria
2025-02-01T00:00:00.000Z,339875,0,0,/boundary/16239,Austria
2025-03-01T00:00:00.000Z,340354,0,0,/boundary/16239,Austria
2025-04-01T00:00:00.000Z,341180,0,0,/boundary/16239,Austria
2025-05-01T00:00:00.000Z,341727,0,0,/boundary/16239,Austria
2025-06-01T00:00:00.000Z,342242,0,0,/boundary/16239,Austria
2025-07-01T00:00:00.000Z,342597,0,0,/boundary/16239,Austria
2025-08-01T00:00:00.000Z,342749,0,0,/boundary/16239,Austria
2025-09-01T00:00:00.000Z,343592,0,0,/boundary/16239,Austria
2025-10-01T00:00:00.000Z,343697,0,0,/boundary/16239,Austria
2025-10-02T00:00:00.000Z,343699,0,0,/boundary/16239,Austria
2025-10-03T00:00:00.000Z,343699,0,0,/boundary/16239,Austria
2025-10-04T00:00:00.000Z,343724,0,0,/boundary/16239,Austria
2025-10-05T00:00:00.000Z,343724,0,0,/boundary/16239,Austria
2025-10-06T00:00:00.000Z,343724,0,0,/boundary/16239,Austria
2025-10-07T00:00:00.000Z,343724,0,0,/boundary/16239,Austria
2025-10-08T00:00:00.000Z,343724,0,0,/boundary/16239,Austria
2025-10-09T00:00:00.000Z,343728,0,0,/boundary/16239,Austria
2025-10-10T00:00:00.000Z,343732,0,0,/boundary/16239,Austria
2025-10-11T00:00:00.000Z,343732,0,0,/boundary/16239,Austria
2025-10-12T00:00:00.000Z,343750,0,0,/boundary/16239,Austria
2025-10-13T00:00:00.000Z,343751,0,0,/boundary/16239,Austria
2025-10-14T00:00:00.000Z,343751,0,0,/boundary/16239,Austria
2025-10-15T00:00:00.000Z,343766,0,0,/boundary/16239,Austria
2025-10-16T00:00:00.000Z,343767,0,0,/boundary/16239,Austria
2025-10-17T00:00:00.000Z,343767,0,0,/boundary/16239,Austria
2025-10-18T00:00:00.000Z,343767,0,0,/boundary/16239,Austria
2025-10-19T00:00:00.000Z,343769,0,0,/boundary/16239,Austria
2025-10-20T00:00:00.000Z,343774,0,0,/boundary/16239,Austria
2025-10-21T00:00:00.000Z,343789,0,0,/boundary/16239,Austria
2025-10-22T00:00:00.000Z,343789,0,0,/boundary/16239,Austria
2025-10-23T00:00:00.000Z,343766,0,0,/boundary/16239,Austria
2025-10-24T00:00:00.000Z,343768,0,0,/boundary/16239,Austria
2025-10-25T00:00:00.000Z,343770,0,0,/boundary/16239,Austria
2025-10-26T00:00:00.000Z,343789,0,0,/boundary/16239,Austria
2025-10-27T00:00:00.000Z,343812,0,0,/boundary/16239,Austria
2025-10-28T00:00:00.000Z,343822,0,0,/boundary/16239,Austria
2025-10-29T00:00:00.000Z,343839,0,0,/boundary/16239,Austria
2025-10-30T00:00:00.000Z,343839,0,0,/boundary/16239,Austria
2025-10-31T00:00:00.000Z,343857,0,0,/boundary/16239,Austria
2025-11-01T00:00:00.000Z,343906,0,0,/boundary/16239,Austria
2025-11-02T00:00:00.000Z,343990,0,0,/boundary/16239,Austria
2025-11-03T00:00:00.000Z,343987,0,0,/boundary/16239,Austria
2025-11-04T00:00:00.000Z,343995,0,0,/boundary/16239,Austria
2025-11-05T00:00:00.000Z,343995,0,0,/boundary/16239,Austria
2025-11-06T00:00:00.000Z,343995,0,0,/boundary/16239,Austria
2025-11-07T00:00:00.000Z,344024,0,0,/boundary/16239,Austria
2025-11-08T00:00:00.000Z,344028,0,0,/boundary/16239,Austria
2025-11-09T00:00:00.000Z,344039,0,0,/boundary/16239,Austria
2025-11-10T00:00:00.000Z,344042,0,0,/boundary/16239,Austria
2025-11-11T00:00:00.000Z,344051,0,0,/boundary/16239,Austria
2025-11-12T00:00:00.000Z,344070,0,0,/boundary/16239,Austria
2025-11-13T00:00:00.000Z,344080,0,0,/boundary/16239,Austria
2025-11-14T00:00:00.000Z,344080,0,0,/boundary/16239,Austria
2025-11-15T00:00:00.000Z,344080,0,0,/boundary/16239,Austria
2024-01-01T00:00:00.000Z,38207,0,0,/boundary/364110,Azerbaijan
