x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.generation.amount,labels.generation.length,labels.generation.area,labels.industrial.amount,labels.industrial.length,labels.industrial.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,id_relation,Pays
2025-11-01T00:00:00.000Z,65654,15612839.7881725,350322532.78574,22862,5218000.41091115,89760972.3209719,1786,505001.739066335,11069055.9088093,4824,733442.725277553,10586990.7167264,43386,12536311.2646196,313127357.404363,/boundary/148838,United States of America
2025-11-02T00:00:00.000Z,65656,15613260.9868068,350328905.561085,22862,5218289.61818814,89767983.5606854,1788,505657.611188271,11082595.5306214,4824,733442.725277553,10586990.7167264,43392,12538015.8867914,313166224.829374,/boundary/148838,United States of America
2025-11-03T00:00:00.000Z,65663,15614284.7594591,350340827.069679,22863,5218427.77675707,89769172.3346575,1788,505657.611188271,11082595.5306214,4824,733340.959692068,10585884.7145842,43409,12541487.5282258,313210469.10656,/boundary/148838,United States of America
2025-11-04T00:00:00.000Z,65677,15618845.1429822,350455872.22343,22865,5219053.90302009,89781860.0612694,1788,505657.611188271,11082595.5306214,4825,733562.908694444,10588519.4686517,43413,12542527.2661028,313228292.137494,/boundary/148838,United States of America
2025-11-05T00:00:00.000Z,65681,15619230.7207058,350458797.405602,22865,5219053.90302082,89781860.1616673,1788,505657.611188271,11082595.5306214,4826,733618.645941027,10588710.9576297,43413,12542554.5026231,313228797.341562,/boundary/148838,United States of America
2025-11-06T00:00:00.000Z,65687,15619567.6483459,350459392.606171,22865,5219054.77325589,89781875.7644276,1789,505789.939362321,11083459.4739685,4830,733899.468763264,10589898.2437932,43417,12543553.3223367,313248772.030944,/boundary/148838,United States of America
2025-11-07T00:00:00.000Z,65687,15620370.4483444,350478035.418838,22865,5219328.59383341,89794988.5391257,1790,506116.544068753,11090000.9399351,4832,734118.573052887,10591553.4894502,43464,12554244.589488,313404732.023331,/boundary/148838,United States of America
2025-11-08T00:00:00.000Z,65696,15622282.3720905,350512887.572619,22866,5219559.99192956,89798151.0515403,1792,506835.700774517,11104959.654026,4833,734338.177849078,10591553.4894502,43477,12557499.9134493,313460538.284624,/boundary/148838,United States of America
2025-11-09T00:00:00.000Z,65709,15625750.7494107,350620233.059518,22865,5219192.184215,89789213.0543811,1792,506835.700774517,11104959.654026,4833,734332.707789444,10591308.0027582,43506,12564816.1681906,313626787.431976,/boundary/148838,United States of America
2025-11-10T00:00:00.000Z,65718,15627534.0606619,350661007.966064,22873,5221400.5602423,89837127.4467219,1793,507071.652131379,11108047.3510018,4833,734332.707789444,10591308.0027582,43520,12568776.576287,313708929.831228,/boundary/148838,United States of America
2025-11-11T00:00:00.000Z,65721,15627959.7115154,350668178.533437,22888,5226259.42214276,89938998.1644148,1796,507340.744167132,11109884.1739056,4835,735170.551669877,10606334.1400231,43525,12569740.3570224,313727038.818517,/boundary/148838,United States of America
2025-11-12T00:00:00.000Z,65726,15628995.5419873,350688260.050322,22888,5226258.00882815,89938986.2976175,1796,507340.744167132,11109884.1739056,4835,735170.551669877,10606334.1400231,43525,12569740.3570227,313727039.058081,/boundary/148838,United States of America
2025-11-13T00:00:00.000Z,65733,15630250.3809841,350705632.703982,22889,5226318.43713154,89936621.7730747,1796,507340.744167132,11109884.1739056,4835,735170.551669877,10606334.1400231,43526,12569911.5180784,313728811.466199,/boundary/148838,United States of America
2025-11-14T00:00:00.000Z,65741,15631654.3773439,350726706.658747,22889,5226318.43713154,89936621.7751608,1796,507340.744167132,11109884.1739056,4835,735170.551669877,10606334.1400231,43534,12573088.7482395,313816863.412632,/boundary/148838,United States of America
2025-11-15T00:00:00.000Z,65748,15632587.4621572,350738376.54013,22892,5226804.30669421,89942098.2007408,1796,507340.744167131,11109884.1739056,4837,735298.083581817,10605644.0234613,43538,12573552.3937951,313821696.343953,/boundary/148838,United States of America
2025-11-16T00:00:00.000Z,65759,15635031.1138867,350794977.996595,22897,5228797.5790762,89994505.0143892,1796,507340.744167131,11109884.1739056,4838,735353.459467133,10605831.3053851,43553,12577020.1012311,313881606.387928,/boundary/148838,United States of America
2025-11-17T00:00:00.000Z,65768,15636457.4218577,350812347.896725,22900,5229373.59854472,90001261.8999916,1797,507611.765866735,11114377.6957032,4839,735530.627603352,10607785.2181913,43561,12578788.9218751,313912157.691718,/boundary/148838,United States of America
2025-11-18T00:00:00.000Z,65773,15638845.4418745,350836450.210311,22900,5229373.59854597,90001261.6187603,1798,507863.707833926,11118112.3308531,4839,735530.627603352,10607785.2181913,43564,12579490.7174459,313920065.442535,/boundary/148838,United States of America
2025-11-19T00:00:00.000Z,65773,15639711.3145862,350852303.597508,22900,5229373.59854846,90001261.5932605,1798,507863.707833926,11118112.3308531,4839,735532.293472608,10607730.3650926,43566,12579683.973087,313921439.221946,/boundary/148838,United States of America
2025-11-20T00:00:00.000Z,65777,15640666.9851043,350857923.743382,22900,5229392.1518549,90001580.197925,1798,507863.707833926,11118112.3308531,4839,735532.293472608,10607730.3650926,43570,12580754.6267379,313937524.982474,/boundary/148838,United States of America
2025-11-21T00:00:00.000Z,65786,15641527.5330369,350861721.891086,22900,5229392.15185568,90001580.2582267,1798,507863.707833926,11118112.3308531,4839,735532.293472608,10607730.3650926,43571,12580879.0353501,313938435.827756,/boundary/148838,United States of America
2025-11-22T00:00:00.000Z,65801,15643658.350897,350877531.590479,22899,5229433.44531403,90007608.3622026,1800,508330.915904784,11124886.0866554,4839,735532.293472608,10607730.3650926,43575,12581849.6139736,313955843.57518,/boundary/148838,United States of America
2025-11-23T00:00:00.000Z,65844,15648836.8365108,350937898.265618,22899,5229742.26256491,90012150.5511436,1801,508475.795735771,11126172.0572653,4839,735532.293472608,10607730.3650926,43599,12585408.2707457,313995651.881151,/boundary/148838,United States of America
2025-11-24T00:00:00.000Z,65846,15649793.9269244,350962526.682927,22901,5230599.30007689,90032943.2282696,1802,509062.340343779,11142983.308607,4841,736035.925781695,10615893.8452247,43601,12586365.3611593,314020280.29846,/boundary/148838,United States of America
2025-11-25T00:00:00.000Z,65853,15650665.0955312,350974911.610733,22900,5230348.31176371,90029154.4964215,1802,509062.340343779,11142983.308607,4841,736035.925781693,10615893.8452247,43615,12589264.1465664,314097117.372785,/boundary/148838,United States of America
2025-11-26T00:00:00.000Z,65863,15652739.8718155,351014293.649604,22901,5230661.89589819,90035264.3731673,1802,509062.340343779,11142983.308607,4842,736133.634565932,10616476.3320992,43617,12589924.1147004,314110546.509306,/boundary/148838,United States of America
2025-11-27T00:00:00.000Z,65868,15654372.2124108,351068534.098525,22901,5230661.80022103,90035263.5138249,1802,508904.36450064,11136599.961917,4842,736133.634565933,10616476.3320992,43629,12593630.4621891,314197890.308708,/boundary/148838,United States of America
2024-01-01T00:00:00.000Z,200,64734.9166344927,2033784.6173933,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-02-01T00:00:00.000Z,201,64930.2896565944,2036112.66258006,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-03-01T00:00:00.000Z,201,64930.2896565944,2036112.66258006,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-04-01T00:00:00.000Z,211,66026.5331343526,2045229.9748713,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-05-01T00:00:00.000Z,214,67707.9887734639,2167635.96996294,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-06-01T00:00:00.000Z,214,67705.9284306781,2167526.44045775,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-07-01T00:00:00.000Z,223,69028.1658281331,2179079.73553304,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-08-01T00:00:00.000Z,225,69364.3642479566,2182420.95831697,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-09-01T00:00:00.000Z,226,69606.6891191801,2186090.85795026,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-10-01T00:00:00.000Z,226,69606.6891191801,2186090.85795026,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-11-01T00:00:00.000Z,226,69606.6891197242,2186091.03739039,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41480.1734671993,1478410.59324807,/boundary/287072,Uruguay
2024-12-01T00:00:00.000Z,229,70050.1230925099,2192762.93522113,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-01-01T00:00:00.000Z,229,70050.1230925099,2192762.93522113,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-02-01T00:00:00.000Z,233,70894.5684890627,2208284.95760852,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-03-01T00:00:00.000Z,233,70894.5684890627,2208284.95760852,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-04-01T00:00:00.000Z,233,70894.5684890627,2208284.95760852,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-05-01T00:00:00.000Z,237,71361.5266837476,2211618.67157871,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-06-01T00:00:00.000Z,240,71711.152176779,2214054.61999412,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41501.2279703218,1479506.24392094,/boundary/287072,Uruguay
2025-07-01T00:00:00.000Z,240,71818.9963118913,2223092.72916837,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-08-01T00:00:00.000Z,240,71818.9963118913,2223092.72916837,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-09-01T00:00:00.000Z,240,71818.9963118913,2223092.72916837,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-10-01T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-01T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-02T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-03T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-04T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-05T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-06T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-07T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-08T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-09T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-10T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-11T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-12T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-13T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-14T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-15T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-16T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
2025-11-17T00:00:00.000Z,242,72740.6820689744,2253953.66258276,18,3376.98324329376,39925.4481406566,6,2464.06717691836,67790.739713937,7,732.964754846428,7328.90551835754,82,41609.0721054341,1488544.35309519,/boundary/287072,Uruguay
