x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,labels.transmission_overhead.amount,labels.transmission_overhead.length,labels.transmission_overhead.area,id_relation,Pays
2025-10-01T00:00:00.000Z,2230,37357.453898786,2359.50939263497,29,296982.755978452,0,1613,32320.0691557944,0,1594,32302.3962617247,0,/boundary/192756,Algeria
2025-11-01T00:00:00.000Z,2271,37412.9203777293,2359.50939263497,29,296982.755978452,0,1613,32320.0914006045,0,1594,32302.4185065348,0,/boundary/192756,Algeria
2025-11-02T00:00:00.000Z,2271,37412.9203777293,2359.50939263497,29,296982.755978452,0,1613,32320.0914006045,0,1594,32302.4185065348,0,/boundary/192756,Algeria
2025-11-03T00:00:00.000Z,2292,37442.0832801337,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-04T00:00:00.000Z,2291,37442.2008544751,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-05T00:00:00.000Z,2297,37453.9990516804,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-06T00:00:00.000Z,2304,37461.3190302106,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-07T00:00:00.000Z,2304,37461.3190302106,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-08T00:00:00.000Z,2304,37461.3190302106,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-09T00:00:00.000Z,2304,37461.3190302106,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-10T00:00:00.000Z,2304,37461.3190302106,2359.50939263497,29,296982.755978452,0,1614,32326.6094326698,0,1595,32308.9365386001,0,/boundary/192756,Algeria
2025-11-11T00:00:00.000Z,2309,37467.0106031617,2359.50939263497,29,296982.755978452,0,1614,32326.6097006882,0,1595,32308.9368066185,0,/boundary/192756,Algeria
2025-11-12T00:00:00.000Z,2308,37471.851244588,2359.50939263497,29,296982.755978452,0,1614,32326.7277715416,0,1595,32309.0548774719,0,/boundary/192756,Algeria
2025-11-13T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-14T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-15T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-16T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-17T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-18T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-19T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-20T00:00:00.000Z,2308,37476.0985474875,2359.50939263497,29,296982.755978452,0,1614,32326.729702587,0,1595,32309.0568085173,0,/boundary/192756,Algeria
2025-11-21T00:00:00.000Z,2308,37476.1003091623,2359.50939263497,29,296982.755978452,0,1614,32326.7314642618,0,1595,32309.0585701921,0,/boundary/192756,Algeria
2025-11-22T00:00:00.000Z,2308,37476.1003091623,2359.50939263497,29,296982.755978452,0,1614,32326.7314642618,0,1595,32309.0585701921,0,/boundary/192756,Algeria
2025-11-23T00:00:00.000Z,2308,37476.1003091623,2359.50939263497,29,296982.755978452,0,1614,32326.7314642618,0,1595,32309.0585701921,0,/boundary/192756,Algeria
2025-11-24T00:00:00.000Z,2308,37476.1003091623,2359.50939263497,29,296982.755978452,0,1614,32326.7314642618,0,1595,32309.0585701921,0,/boundary/192756,Algeria
2025-11-25T00:00:00.000Z,2308,37476.2418404239,2359.50939263497,29,296982.755978452,0,1614,32326.9528303954,0,1595,32309.2799363257,0,/boundary/192756,Algeria
2025-11-26T00:00:00.000Z,2308,37476.2418404239,2359.50939263497,29,296982.755978452,0,1614,32326.9528303954,0,1595,32309.2799363257,0,/boundary/192756,Algeria
2025-11-27T00:00:00.000Z,2308,37476.2418404239,2359.50939263497,29,296982.755978452,0,1614,32326.9528303954,0,1595,32309.2799363257,0,/boundary/192756,Algeria
2024-01-01T00:00:00.000Z,13,67.5167048221023,0,,,,3,48.6710141772605,0,3,48.6710141772605,0,/boundary/9407,Andorra
2024-02-01T00:00:00.000Z,13,67.3916202925389,0,,,,4,54.0830865868444,0,4,54.0830865868444,0,/boundary/9407,Andorra
2024-03-01T00:00:00.000Z,13,67.6075473704237,0,,,,4,54.2990136647292,0,4,54.2990136647292,0,/boundary/9407,Andorra
2024-04-01T00:00:00.000Z,16,77.3307841732962,0,,,,4,54.299678316581,0,4,54.299678316581,0,/boundary/9407,Andorra
2024-05-01T00:00:00.000Z,16,77.3307841732962,0,,,,4,54.299678316581,0,4,54.299678316581,0,/boundary/9407,Andorra
2024-06-01T00:00:00.000Z,16,77.3307841732962,0,,,,4,54.299678316581,0,4,54.299678316581,0,/boundary/9407,Andorra
2024-07-01T00:00:00.000Z,16,77.3307841732971,0,,,,4,54.2996783165819,0,4,54.2996783165819,0,/boundary/9407,Andorra
2024-08-01T00:00:00.000Z,16,77.3307841732971,0,,,,4,54.2996783165819,0,4,54.2996783165819,0,/boundary/9407,Andorra
2024-09-01T00:00:00.000Z,16,77.3307841732971,0,,,,4,54.2996783165819,0,4,54.2996783165819,0,/boundary/9407,Andorra
2024-10-01T00:00:00.000Z,21,78.1334925730525,0,,,,9,59.2403846985099,0,8,59.1750809353768,0,/boundary/9407,Andorra
2024-11-01T00:00:00.000Z,21,78.1334925740576,0,,,,9,59.2403846990754,0,8,59.1750809359424,0,/boundary/9407,Andorra
2024-12-01T00:00:00.000Z,22,78.9365283786235,0,,,,9,59.2403846990754,0,8,59.1750809359424,0,/boundary/9407,Andorra
2025-01-01T00:00:00.000Z,22,78.9365283786235,0,,,,9,59.2403846990754,0,8,59.1750809359424,0,/boundary/9407,Andorra
2025-02-01T00:00:00.000Z,22,78.9365283786235,0,,,,9,59.2403846990754,0,8,59.1750809359424,0,/boundary/9407,Andorra
2025-03-01T00:00:00.000Z,22,78.9365283786235,0,,,,9,59.2403846990754,0,8,59.1750809359424,0,/boundary/9407,Andorra
2025-04-01T00:00:00.000Z,22,78.9365283786584,0,,,,9,59.2403846991103,0,8,59.1750809359772,0,/boundary/9407,Andorra
2025-05-01T00:00:00.000Z,22,78.9364832968378,0,,,,9,59.2403396172896,0,8,59.1750358541566,0,/boundary/9407,Andorra
2025-06-01T00:00:00.000Z,22,74.8800319262859,0,,,,9,55.183888246408,0,8,55.1185844832749,0,/boundary/9407,Andorra
2025-07-01T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-08-01T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-09-01T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-10-01T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-01T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-02T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-03T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-04T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-05T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-06T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-07T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-08T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-09T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-10T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-11T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-12T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-13T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-14T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-15T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-16T00:00:00.000Z,22,74.8800324209232,0,,,,9,55.1838887410453,0,8,55.1185849779122,0,/boundary/9407,Andorra
2025-11-17T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-18T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-19T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-20T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-21T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-22T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-23T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-24T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-25T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-26T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2025-11-27T00:00:00.000Z,22,74.8800324206706,0,,,,9,55.1838887407927,0,8,55.1185849776596,0,/boundary/9407,Andorra
2024-01-01T00:00:00.000Z,246,6179.0346974564,0,,,,189,5779.06890731435,0,187,5778.45746966706,0,/boundary/195267,Angola
2024-02-01T00:00:00.000Z,246,6179.03469745642,0,,,,189,5779.06890731438,0,187,5778.45746966708,0,/boundary/195267,Angola
2024-03-01T00:00:00.000Z,251,6383.04705577806,0,,,,193,5964.75137124876,0,191,5964.13993360146,0,/boundary/195267,Angola
2024-04-01T00:00:00.000Z,251,6383.04920761331,0,,,,193,5964.75352308401,0,191,5964.14208543671,0,/boundary/195267,Angola
2024-05-01T00:00:00.000Z,251,6383.04920761331,0,,,,193,5964.75352308401,0,191,5964.14208543671,0,/boundary/195267,Angola
2024-06-01T00:00:00.000Z,251,6383.04920761331,0,,,,193,5964.75352308401,0,191,5964.14208543671,0,/boundary/195267,Angola
2024-07-01T00:00:00.000Z,251,6383.04920761331,0,,,,193,5964.75352308401,0,191,5964.14208543671,0,/boundary/195267,Angola
2024-08-01T00:00:00.000Z,251,6383.04920761331,0,,,,193,5964.75352308401,0,191,5964.14208543671,0,/boundary/195267,Angola
2024-09-01T00:00:00.000Z,251,6383.04920761331,0,,,,193,5964.75352308401,0,191,5964.14208543671,0,/boundary/195267,Angola
2024-10-01T00:00:00.000Z,251,6383.04785567447,0,,,,193,5964.75217114517,0,191,5964.14073349787,0,/boundary/195267,Angola
2024-11-01T00:00:00.000Z,251,6383.04785567447,0,,,,193,5964.75217114517,0,191,5964.14073349787,0,/boundary/195267,Angola
2024-12-01T00:00:00.000Z,250,6397.94473429718,0,,,,192,5979.64904976788,0,190,5979.03761212058,0,/boundary/195267,Angola
2025-01-01T00:00:00.000Z,250,6397.94473429718,0,,,,192,5979.64904976788,0,190,5979.03761212058,0,/boundary/195267,Angola
2025-02-01T00:00:00.000Z,250,6397.94473429721,0,,,,192,5979.6490497679,0,190,5979.03761212061,0,/boundary/195267,Angola
2025-03-01T00:00:00.000Z,252,6452.1528122857,0,,,,192,5979.6490497679,0,190,5979.03761212061,0,/boundary/195267,Angola
2025-04-01T00:00:00.000Z,253,6457.39864705192,0,,,,192,5980.07454191918,0,190,5979.46310427188,0,/boundary/195267,Angola
2025-05-01T00:00:00.000Z,253,6457.39864705628,0,,,,192,5980.07454192354,0,190,5979.46310427625,0,/boundary/195267,Angola
2025-06-01T00:00:00.000Z,253,6457.39866196917,0,,,,192,5980.07455683643,0,190,5979.46311918913,0,/boundary/195267,Angola
2025-07-01T00:00:00.000Z,255,6461.15034192123,0,,,,193,5980.36557822568,0,191,5979.75414057838,0,/boundary/195267,Angola
2025-08-01T00:00:00.000Z,255,6461.15034192123,0,,,,193,5980.36557822568,0,191,5979.75414057838,0,/boundary/195267,Angola
2025-09-01T00:00:00.000Z,256,6461.72020491023,0,,,,193,5980.36557822568,0,191,5979.75414057838,0,/boundary/195267,Angola
2025-10-01T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-01T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-02T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-03T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-04T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-05T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-06T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-07T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-08T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-09T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-10T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-11T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-12T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-13T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-14T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-15T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-16T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-17T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-18T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-19T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-20T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-21T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-22T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-23T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-24T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-25T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-26T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2025-11-27T00:00:00.000Z,256,6461.72678376557,0,,,,193,5980.37215708074,0,191,5979.76071943344,0,/boundary/195267,Angola
2024-01-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-02-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-03-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-04-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-05-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-06-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-07-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-08-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-09-01T00:00:00.000Z,1,3.88001952798428,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-10-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-11-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2024-12-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-01-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-02-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-03-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-04-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-05-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-06-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-07-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-08-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-09-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-10-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
2025-11-01T00:00:00.000Z,7,44.5212090232024,0,,,,,,,,,,/boundary/536900,Antigua and Barbuda
