t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,labels.transmission_overhead.amount,labels.transmission_overhead.length,id_relation,Pays
2025-10-23T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-24T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-25T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-26T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-27T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-28T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-29T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2025-10-30T00:00:00.000Z,9,55.1848287405619,,,9,55.1848287405619,8,55.1195249774288,/boundary/9407,Andorra
2024-10-01T00:00:00.000Z,193,5964.99040999276,,,193,5964.99040999276,191,5964.37897234546,/boundary/195267,Angola
2024-11-01T00:00:00.000Z,193,5964.99040999276,,,193,5964.99040999276,191,5964.37897234546,/boundary/195267,Angola
2024-12-01T00:00:00.000Z,192,5979.85826746451,,,192,5979.85826746451,190,5979.24682981722,/boundary/195267,Angola
2025-01-01T00:00:00.000Z,192,5979.85826746451,,,192,5979.85826746451,190,5979.24682981722,/boundary/195267,Angola
2025-02-01T00:00:00.000Z,192,5979.86002490477,,,192,5979.86002490477,190,5979.24858725747,/boundary/195267,Angola
2025-03-01T00:00:00.000Z,192,5979.86002490477,,,192,5979.86002490477,190,5979.24858725747,/boundary/195267,Angola
2025-04-01T00:00:00.000Z,192,5980.28650432757,,,192,5980.28650432757,190,5979.67506668028,/boundary/195267,Angola
2025-05-01T00:00:00.000Z,192,5980.28650433194,,,192,5980.28650433194,190,5979.67506668464,/boundary/195267,Angola
2025-06-01T00:00:00.000Z,192,5980.28650433171,,,192,5980.28650433171,190,5979.67506668441,/boundary/195267,Angola
2025-07-01T00:00:00.000Z,193,5980.64460679517,,,193,5980.64460679517,191,5980.03316914788,/boundary/195267,Angola
2025-08-01T00:00:00.000Z,193,5980.64460679517,,,193,5980.64460679517,191,5980.03316914788,/boundary/195267,Angola
2025-09-01T00:00:00.000Z,193,5980.64460679517,,,193,5980.64460679517,191,5980.03316914788,/boundary/195267,Angola
2025-10-01T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-02T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-03T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-04T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-05T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-06T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-07T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-08T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-09T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-10T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-11T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-12T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-13T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-14T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-15T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-16T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-17T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-18T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-19T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-20T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-21T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-22T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-23T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-24T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-25T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-26T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-27T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-28T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-29T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2025-10-30T00:00:00.000Z,193,5980.64545685553,,,193,5980.64545685553,191,5980.03401920823,/boundary/195267,Angola
2024-10-01T00:00:00.000Z,2975,79789.9184489375,137,1205733.50750192,2844,78621.8556908269,2594,77895.3250050469,/boundary/286393,Argentina
2024-11-01T00:00:00.000Z,2998,79951.0847398188,144,1190478.96380363,2860,78798.2765254065,2609,78070.1160893491,/boundary/286393,Argentina
2024-12-01T00:00:00.000Z,3000,80121.3449939162,145,1225600.36126172,2861,78933.4153820458,2609,78203.7012495145,/boundary/286393,Argentina
2025-01-01T00:00:00.000Z,3005,80054.8445760716,145,1225594.78195184,2866,78866.9205435111,2613,78135.5256093497,/boundary/286393,Argentina
2025-02-01T00:00:00.000Z,2996,58603.8819499219,148,1312923.4084133,2854,57328.6292908999,2601,56597.4702197243,/boundary/286393,Argentina
2025-03-01T00:00:00.000Z,2999,59942.723006666,151,1276767.14722792,2855,58707.7386025857,2602,57976.5535982466,/boundary/286393,Argentina
2025-04-01T00:00:00.000Z,3002,60630.6462909728,153,1279073.56341586,2856,59393.3554707046,2603,58662.1639475536,/boundary/286393,Argentina
2025-05-01T00:00:00.000Z,3035,60977.6772428331,153,1279073.56341597,2889,59740.3864225648,2636,59009.191196478,/boundary/286393,Argentina
2025-06-01T00:00:00.000Z,3038,61160.6617446014,156,1690618.57161325,2889,59511.8259161357,2637,58783.5136095714,/boundary/286393,Argentina
2025-07-01T00:00:00.000Z,3038,61173.4324167684,156,1690618.57161526,2889,59524.5965883007,2637,58796.2908165727,/boundary/286393,Argentina
2025-08-01T00:00:00.000Z,3041,61183.6728486411,156,1690618.57161526,2892,59534.8370201735,2640,58806.4851036547,/boundary/286393,Argentina
2025-09-01T00:00:00.000Z,3052,60791.7252551554,155,1688589.15826425,2904,59144.9188400388,2653,58420.7676379718,/boundary/286393,Argentina
2025-10-01T00:00:00.000Z,3076,61135.1763718264,171,1732732.95707409,2911,59443.8792735295,2660,58719.7254239385,/boundary/286393,Argentina
2025-10-02T00:00:00.000Z,3076,61135.1827953612,171,1732732.95707409,2911,59443.8856970643,2660,58719.7318474732,/boundary/286393,Argentina
2025-10-03T00:00:00.000Z,3076,61135.1827953612,171,1732732.95707409,2911,59443.8856970643,2660,58719.7318474732,/boundary/286393,Argentina
2025-10-04T00:00:00.000Z,3076,61135.1913076045,171,1732732.95707409,2911,59443.8942093076,2660,58719.7403597166,/boundary/286393,Argentina
2025-10-05T00:00:00.000Z,3075,61134.8187291056,171,1732732.95707409,2910,59443.5216308087,2659,58719.3677812177,/boundary/286393,Argentina
2025-10-06T00:00:00.000Z,3075,61134.8315514336,171,1732732.95707409,2910,59443.5344531367,2659,58719.3806035457,/boundary/286393,Argentina
2025-10-07T00:00:00.000Z,3075,61134.9417710679,171,1732732.95707409,2910,59443.644672771,2659,58719.4908231799,/boundary/286393,Argentina
2025-10-08T00:00:00.000Z,3075,61134.9417710679,171,1732732.95707409,2910,59443.644672771,2659,58719.4908231799,/boundary/286393,Argentina
2025-10-09T00:00:00.000Z,3075,61134.9417710679,171,1732732.95707409,2910,59443.644672771,2659,58719.4908231799,/boundary/286393,Argentina
2025-10-10T00:00:00.000Z,3075,61134.9417710679,171,1732732.95707409,2910,59443.644672771,2659,58719.4908231799,/boundary/286393,Argentina
2025-10-11T00:00:00.000Z,3075,61134.9417710681,171,1732732.95707409,2910,59443.6446727712,2659,58719.4908231801,/boundary/286393,Argentina
2025-10-12T00:00:00.000Z,3075,61134.6824437434,171,1732732.95707409,2910,59443.3853454465,2659,58719.2314958555,/boundary/286393,Argentina
2025-10-13T00:00:00.000Z,3076,61137.7273254852,171,1732732.95707409,2911,59446.4302271883,2660,58722.2763775972,/boundary/286393,Argentina
2025-10-14T00:00:00.000Z,3076,61147.0036765821,171,1732732.95707409,2911,59455.7065782852,2660,58731.5527286941,/boundary/286393,Argentina
2025-10-15T00:00:00.000Z,3076,61147.0036765821,171,1732732.95707409,2911,59455.7065782852,2660,58731.5527286941,/boundary/286393,Argentina
2025-10-16T00:00:00.000Z,3076,61147.0036765821,171,1732732.95707409,2911,59455.7065782852,2660,58731.5527286941,/boundary/286393,Argentina
2025-10-17T00:00:00.000Z,3075,61147.0066186351,171,1732732.95707409,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-18T00:00:00.000Z,3075,61147.0066186351,171,1732732.95707409,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-19T00:00:00.000Z,3075,61147.0066186351,171,1732732.95707409,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-20T00:00:00.000Z,3075,61147.0066186351,171,1732732.95707409,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-21T00:00:00.000Z,3075,61147.0066186351,171,1732732.95707409,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-22T00:00:00.000Z,3075,61147.0066186351,171,1732732.95707409,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-23T00:00:00.000Z,3075,61147.0055706919,171,1732731.90913088,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-24T00:00:00.000Z,3075,61147.0055706919,171,1732731.90913088,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-25T00:00:00.000Z,3075,61147.0055706919,171,1732731.90913088,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-26T00:00:00.000Z,3075,61147.0055706919,171,1732731.90913088,2910,59455.7095203382,2659,58731.5556707471,/boundary/286393,Argentina
2025-10-27T00:00:00.000Z,3076,61201.9626281196,171,1732731.90913088,2911,59510.6665777659,2660,58786.5127281748,/boundary/286393,Argentina
2025-10-28T00:00:00.000Z,3076,61201.9626281196,171,1732731.90913088,2911,59510.6665777659,2660,58786.5127281748,/boundary/286393,Argentina
2025-10-29T00:00:00.000Z,3076,61201.9626281196,171,1732731.90913088,2911,59510.6665777659,2660,58786.5127281748,/boundary/286393,Argentina
2025-10-30T00:00:00.000Z,3076,61201.9626295794,171,1732731.90913088,2911,59510.6665792257,2660,58786.5127281748,/boundary/286393,Argentina
2024-10-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2024-11-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2024-12-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2025-01-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2025-02-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2025-03-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2025-04-01T00:00:00.000Z,389,3349.33406181994,89,354623.782569333,303,2998.34940416937,303,2998.34940416937,/boundary/364066,Armenia
2025-05-01T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-06-01T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-07-01T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-08-01T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-09-01T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-01T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-02T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-03T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-04T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-05T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-06T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-07T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-08T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-09T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-10T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-11T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-12T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-13T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-14T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-15T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-16T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-17T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-18T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-19T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-20T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-21T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-22T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-23T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-24T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-25T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-26T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-27T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-28T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-29T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2025-10-30T00:00:00.000Z,390,3352.77486494188,89,354623.782569333,304,3001.79020729131,304,3001.79020729131,/boundary/364066,Armenia
2024-10-01T00:00:00.000Z,15156,80659.0497408982,1935,7325653.95039063,13243,73385.3770648063,12834,72271.0401565497,/boundary/80500,Australia
2024-11-01T00:00:00.000Z,15196,80997.2872434821,1950,7333363.83682287,13268,73715.904680958,12859,72601.5677727003,/boundary/80500,Australia
2024-12-01T00:00:00.000Z,15249,81521.9218518119,1990,7525449.19347555,13281,74048.4539326352,12870,72931.8450226324,/boundary/80500,Australia
2025-01-01T00:00:00.000Z,15325,81622.4172738746,2018,7561284.11438264,13332,74121.7876821332,12917,72994.3483216706,/boundary/80500,Australia
2025-02-01T00:00:00.000Z,15472,81820.9745943956,2105,7667204.1066309,13393,74214.6535181857,12976,73085.8456564794,/boundary/80500,Australia
2025-03-01T00:00:00.000Z,15550,81990.6765939532,2118,7672834.12468921,13458,74378.7254996849,13040,73226.6404095697,/boundary/80500,Australia
2025-04-01T00:00:00.000Z,15597,82047.4498271616,2137,7684578.55811454,13487,74424.318944229,13069,73272.2376310229,/boundary/80500,Australia
2025-05-01T00:00:00.000Z,15664,82321.5970983438,2195,7909728.16743048,13497,74473.6834055108,13079,73321.6020923047,/boundary/80500,Australia
2025-06-01T00:00:00.000Z,15734,82367.1451256694,2216,7945711.61981329,13546,74483.2479804537,13128,73331.1666672475,/boundary/80500,Australia
2025-07-01T00:00:00.000Z,15742,82361.2602945976,2221,7946341.22075693,13549,74476.7335484382,13131,73324.6522352316,/boundary/80500,Australia
2025-08-01T00:00:00.000Z,15746,82353.6934432652,2221,7946340.31519474,13553,74469.167602668,13135,73317.0862840799,/boundary/80500,Australia
2025-09-01T00:00:00.000Z,15796,82359.9081497537,2221,7946338.99539178,13603,74475.3836289595,13180,73321.3989032661,/boundary/80500,Australia
2025-10-01T00:00:00.000Z,15831,82933.464619603,2221,7946338.99539178,13638,75048.9400988087,13215,73894.878762314,/boundary/80500,Australia
2025-10-02T00:00:00.000Z,15831,82933.464619603,2221,7946338.99539178,13638,75048.9400988087,13215,73894.878762314,/boundary/80500,Australia
2025-10-03T00:00:00.000Z,15831,82933.4649873285,2221,7946338.99539178,13638,75048.9404665341,13215,73894.8791300394,/boundary/80500,Australia
