t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-02-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-03-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-04-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-05-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-06-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-07-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-08-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-09-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-01T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-02T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-03T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-04T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-05T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-06T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-07T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-08T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-09T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-10T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-11T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-12T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-13T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-14T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-15T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-16T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-17T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-18T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-19T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-20T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-21T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-22T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-23T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-24T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-25T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-26T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-27T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-28T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-29T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2025-10-30T00:00:00.000Z,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,7,1205.0012031288,3,915.947651249955,/boundary/9407,Andorra
2024-10-01T00:00:00.000Z,173,56844.9842412663,173,56844.9842412663,173,56844.9842412663,173,56844.9842412663,61,38676.4959226081,/boundary/195267,Angola
2024-11-01T00:00:00.000Z,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,61,38676.4959226081,/boundary/195267,Angola
2024-12-01T00:00:00.000Z,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,62,38877.8214110902,/boundary/195267,Angola
2025-01-01T00:00:00.000Z,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,62,38877.8214110902,/boundary/195267,Angola
2025-02-01T00:00:00.000Z,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,62,38877.8214110902,/boundary/195267,Angola
2025-03-01T00:00:00.000Z,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,174,57125.8916068711,62,38877.8214110902,/boundary/195267,Angola
2025-04-01T00:00:00.000Z,175,57391.9893653352,175,57391.9893653352,175,57391.9893653352,175,57391.9893653352,62,38877.8214110902,/boundary/195267,Angola
2025-05-01T00:00:00.000Z,175,57391.9893653352,175,57391.9893653352,175,57391.9893653352,175,57391.9893653352,62,38877.8214110902,/boundary/195267,Angola
2025-06-01T00:00:00.000Z,175,57391.9893653352,175,57391.9893653352,175,57391.9893653352,175,57391.9893653352,62,38877.8214110902,/boundary/195267,Angola
2025-07-01T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-08-01T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-09-01T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-01T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-02T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-03T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-04T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-05T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-06T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-07T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-08T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-09T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-10T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-11T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-12T00:00:00.000Z,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,176,57665.9464910472,62,38877.8214110902,/boundary/195267,Angola
2025-10-13T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-14T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-15T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-16T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-17T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-18T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-19T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-20T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-21T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-22T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-23T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-24T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-25T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-26T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-27T00:00:00.000Z,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,176,57665.2396616444,62,38877.1145816874,/boundary/195267,Angola
2025-10-28T00:00:00.000Z,177,57789.2056975018,177,57789.2056975018,177,57789.2056975018,177,57789.2056975018,63,39001.0806175448,/boundary/195267,Angola
2025-10-29T00:00:00.000Z,177,57789.2056975018,177,57789.2056975018,177,57789.2056975018,177,57789.2056975018,63,39001.0806175448,/boundary/195267,Angola
2025-10-30T00:00:00.000Z,177,57789.2056975018,177,57789.2056975018,177,57789.2056975018,177,57789.2056975018,63,39001.0806175448,/boundary/195267,Angola
2024-10-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2024-11-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2024-12-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-01-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-02-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-03-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-04-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-05-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-06-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-07-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-08-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-09-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-01T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-02T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-03T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-04T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-05T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-06T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-07T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-08T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-09T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-10T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-11T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-12T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-13T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-14T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-15T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-16T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-17T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-18T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-19T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-20T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-21T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-22T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-23T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-24T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-25T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-26T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-27T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-28T00:00:00.000Z,7,986.62681558008,7,986.62681558008,7,986.62681558008,7,986.62681558008,,,/boundary/536900,Antigua and Barbuda
2025-10-29T00:00:00.000Z,8,1134.05754424942,8,1134.05754424942,8,1134.05754424942,8,1134.05754424942,6,986.62681558008,/boundary/536900,Antigua and Barbuda
2025-10-30T00:00:00.000Z,8,1134.05754424942,8,1134.05754424942,8,1134.05754424942,8,1134.05754424942,6,986.62681558008,/boundary/536900,Antigua and Barbuda
2024-10-01T00:00:00.000Z,1542,543874.032591351,1542,543874.032591351,1542,543874.032591351,1542,543874.032591351,289,238673.972176307,/boundary/286393,Argentina
2024-11-01T00:00:00.000Z,1551,546721.895661128,1551,546721.895661128,1551,546721.895661128,1551,546721.895661128,299,243738.63507672,/boundary/286393,Argentina
2024-12-01T00:00:00.000Z,1553,547208.638224703,1553,547208.638224703,1553,547208.638224703,1553,547208.638224703,299,243738.63507672,/boundary/286393,Argentina
2025-01-01T00:00:00.000Z,1563,2377188.76859843,1563,2377188.76859843,1563,2377188.76859843,1563,2377188.76859843,299,243738.63507672,/boundary/286393,Argentina
